campaign_id,campaign_name,cost,total_leads,qualified_leads,cpql,qualification_rate,ctr,total_score,action,recommendation
6576,Plage,0.0,1.0,0.0,,0.0,0.0,38,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6618,Plage,1205.08,1.0,0.0,,0.0,0.009413330797756013,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6627,Plage,784.5899999999999,1.0,0.0,,0.0,0.009786597798015495,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6634,Plage,1127.85,2.0,0.0,,0.0,0.00903997011580127,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6645,Plage,1411.26,2.0,0.0,,0.0,0.007998757474567058,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6653,Plage,1263.84,1.0,0.0,,0.0,0.009653483178445357,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6654,Plage,1103.22,1.0,0.0,,0.0,0.008770053475935829,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6655,Plage,1221.72,2.0,0.0,,0.0,0.009232454424536421,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6656,Plage,1599.4,2.0,0.0,,0.0,0.008054123711340205,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6657,Plage,1082.36,1.0,0.0,,0.0,0.007270209451272287,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6663,Plage,1047.57,1.0,0.0,,0.0,0.00885525680244727,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6666,Plage,1052.19,1.0,0.0,,0.0,0.009678230266465561,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6671,Plage,776.74,1.0,0.0,,0.0,0.0071307540242869245,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6675,Plage,1399.17,2.0,0.0,,0.0,0.007264986145840373,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6676,Plage,1372.58,1.0,0.0,,0.0,0.008024262336513552,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6678,Plage,1371.92,2.0,0.0,,0.0,0.008213478713102112,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6686,Plage,1284.84,2.0,0.0,,0.0,0.009759698187484622,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6751,Plage,543.53,1.0,0.0,,0.0,0.009793889782195586,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6773,Plage,571.14,1.0,0.0,,0.0,0.008939974457215836,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6774,Plage,1342.16,1.0,0.0,,0.0,0.009255789552574384,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6778,Plage,1328.28,1.0,0.0,,0.0,0.00986171356541727,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6834,Mountain View iCity October,1086.48,1.0,0.0,,0.0,0.009388971684053652,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
6871,Mountain View iCity October,1111.67,1.0,0.0,,0.0,0.008523472331497509,39,REDUCE_BUDGET,Poor performance - reduce budget by 50% while testing improvements
